115
   0.71784 -24.36985   0.73764 -18.23836   0.75706 -16.40551   0.77657 -15.28388
   0.79661 -14.45987   0.81625 -13.83306   0.83595 -13.31960   0.85527 -12.89483
   0.87505 -12.51887   0.89486 -12.18863   0.91429 -11.90021   0.93413 -11.63521
   0.95359 -11.39960   0.97343 -11.17931   0.99288 -10.98053   1.01269 -10.79362
   1.03247 -10.62011   1.05187 -10.46140   1.07158 -10.31025   1.09125 -10.16876
   1.11087 -10.03565   1.13076  -9.90830   1.15026  -9.79016   1.17000  -9.67651
   1.18967  -9.56887   1.20926  -9.46665   1.22906  -9.36805   1.24875  -9.27413
   1.26836  -9.18467   1.28785  -9.09880   1.30752  -9.01560   1.32734  -8.93498
   1.34703  -8.85828   1.36660  -8.78377   1.38629  -8.71138   1.41099  -8.62367
   1.42696  -8.56849   1.44267  -8.51569   1.45862  -8.46365   1.47453  -8.41238
   1.49020  -8.36319   1.50608  -8.31425   1.52214  -8.26605   1.53794  -8.21968
   1.55371  -8.17431   1.56966  -8.12955   1.58555  -8.08574   1.60141  -8.04282
   1.61721  -8.00108   1.63315  -7.95987   1.64904  -7.91973   1.66487  -7.88062
   1.68064  -7.84246   1.69653  -7.80449   1.71236  -7.76767   1.72829  -7.73124
   1.74414  -7.69565   1.76010  -7.66044   1.77597  -7.62602   1.79176  -7.59254
   1.87180  -7.43133   1.94591  -7.29371   2.01490  -7.17459   2.07944  -7.06992
   2.14007  -6.97700   2.19722  -6.89385   2.25129  -6.81883   2.30259  -6.75075
   2.39790  -6.63164   2.48491  -6.53069   2.56495  -6.44402   2.63906  -6.36776
   2.70805  -6.30017   2.77259  -6.23941   2.83321  -6.18505   2.89037  -6.13580
   2.99573  -6.04952   3.09104  -5.97598   3.17805  -5.91228   3.25810  -5.85623
   3.33220  -5.80681   3.40120  -5.76258   3.46574  -5.72266   3.52636  -5.68634
   3.58352  -5.65299   3.63759  -5.62266   3.68888  -5.59430   3.91202  -5.47912
   4.09434  -5.39351   4.38203  -5.27148   4.60517  -5.18624   5.01064  -5.04958
   5.29832  -4.96528   5.70378  -4.86252   5.99146  -4.80082   6.21461  -4.75890
   6.39693  -4.72836   6.68461  -4.68605   6.90776  -4.65804   7.31322  -4.61643
   7.60090  -4.59324   8.00637  -4.56787   8.29405  -4.55353   8.51719  -4.54408
   8.69951  -4.53751   8.98720  -4.52914   9.21034  -4.52359   9.61581  -4.51624
   9.90349  -4.51259  10.30895  -4.50804  10.59663  -4.50532  10.81978  -4.50442
  11.00210  -4.50261  11.28978  -4.50171  11.51293  -4.50081
115
   0.71784 -23.67747   0.73764 -17.54605   0.75706 -15.71330   0.77657 -14.59160
   0.79661 -13.76767   0.81625 -13.14053   0.83595 -12.62736   0.85527 -12.20228
   0.87505 -11.82627   0.89486 -11.49607   0.91429 -11.20765   0.93413 -10.94251
   0.95359 -10.70645   0.97343 -10.48653   0.99288 -10.28797   1.01269 -10.10072
   1.03247  -9.92737   1.05187  -9.76843   1.07158  -9.61726   1.09125  -9.47561
   1.11087  -9.34250   1.13076  -9.21515   1.15026  -9.09701   1.17000  -8.98320
   1.18967  -8.87530   1.20926  -8.77338   1.22906  -8.67443   1.24875  -8.58067
   1.26836  -8.49104   1.28785  -8.40565   1.30752  -8.32245   1.32734  -8.24184
   1.34703  -8.16443   1.36660  -8.09029   1.38629  -8.01793   1.41099  -7.93024
   1.42696  -7.87534   1.44267  -7.82255   1.45862  -7.77003   1.47453  -7.71901
   1.49020  -7.66982   1.50608  -7.62111   1.52214  -7.57290   1.53794  -7.52654
   1.55371  -7.48117   1.56966  -7.43624   1.58555  -7.39259   1.60141  -7.34983
   1.61721  -7.30823   1.63315  -7.26715   1.64904  -7.22700   1.66487  -7.18773
   1.68064  -7.14957   1.69653  -7.11183   1.71236  -7.07487   1.72829  -7.03843
   1.74414  -7.00284   1.76010  -6.96772   1.77597  -6.93338   1.79176  -6.89979
   1.87180  -6.73801   1.94591  -6.60027   2.01490  -6.48118   2.07944  -6.37654
   2.14007  -6.28396   2.19722  -6.20071   2.25129  -6.12614   2.30259  -6.05803
   2.39790  -5.93887   2.48491  -5.83789   2.56495  -5.75087   2.63906  -5.67461
   2.70805  -5.60702   2.77259  -5.54652   2.83321  -5.49190   2.89037  -5.44265
   2.99573  -5.35637   3.09104  -5.28264   3.17805  -5.21895   3.25810  -5.16326
   3.33220  -5.11383   3.40120  -5.06959   3.46574  -5.02967   3.52636  -4.99334
   3.58352  -4.96013   3.63759  -4.92952   3.68888  -4.90129   3.91202  -4.78621
   4.09434  -4.70091   4.38203  -4.58048   4.60517  -4.49632   5.01064  -4.36537
   5.29832  -4.28672   5.70378  -4.19372   5.99146  -4.14018   6.21461  -4.10439
   6.39693  -4.07867   6.68461  -4.04384   6.90776  -4.02128   7.31322  -3.98782
   7.60090  -3.96965   8.00637  -3.94972   8.29405  -3.93837   8.51719  -3.93172
   8.69951  -3.92663   8.98720  -3.92006   9.21034  -3.91603   9.61581  -3.91052
   9.90349  -3.90753  10.30895  -3.90455  10.59663  -3.90257  10.81978  -3.90108
  11.00210  -3.90059  11.28978  -3.89960  11.51293  -3.89911
115
   0.71784 -23.27303   0.73764 -17.14169   0.75706 -15.30850   0.77657 -14.18686
   0.79661 -13.36253   0.81625 -12.73608   0.83595 -12.22261   0.85527 -11.79755
   0.87505 -11.42126   0.89486 -11.09093   0.91429 -10.80292   0.93413 -10.53761
   0.95359 -10.30158   0.97343 -10.08166   0.99288  -9.88290   1.01269  -9.69582
   1.03247  -9.52232   1.05187  -9.36349   1.07158  -9.21224   1.09125  -9.07058
   1.11087  -8.93726   1.13076  -8.81022   1.15026  -8.69155   1.17000  -8.57801
   1.18967  -8.47031   1.20926  -8.36791   1.22906  -8.26955   1.24875  -8.17538
   1.26836  -8.08574   1.28785  -8.00019   1.30752  -7.91726   1.32734  -7.83662
   1.34703  -7.75920   1.36660  -7.68494   1.38629  -7.61257   1.41099  -7.52487
   1.42696  -7.47005   1.44267  -7.41708   1.45862  -7.36472   1.47453  -7.31362
   1.49020  -7.26443   1.50608  -7.21578   1.52214  -7.16756   1.53794  -7.12107
   1.55371  -7.07582   1.56966  -7.03094   1.58555  -6.98712   1.60141  -6.94442
   1.61721  -6.90277   1.63315  -6.86183   1.64904  -6.82158   1.66487  -6.78200
   1.68064  -6.74394   1.69653  -6.70563   1.71236  -6.66874   1.72829  -6.63240
   1.74414  -6.59660   1.76010  -6.56133   1.77597  -6.52727   1.79176  -6.49366
   1.87180  -6.33283   1.94591  -6.19530   2.01490  -6.07615   2.07944  -5.97127
   2.14007  -5.87849   2.19722  -5.79524   2.25129  -5.72052   2.30259  -5.65242
   2.39790  -5.53328   2.48491  -5.43231   2.56495  -5.34562   2.63906  -5.26915
   2.70805  -5.20155   2.77259  -5.14097   2.83321  -5.08660   2.89037  -5.03734
   2.99573  -4.95091   3.09104  -4.87724   3.17805  -4.81367   3.25810  -4.75786
   3.33220  -4.70842   3.40120  -4.66418   3.46574  -4.62425   3.52636  -4.58831
   3.58352  -4.55448   3.63759  -4.52451   3.68888  -4.49632   3.91202  -4.38203
   4.09434  -4.29695   4.38203  -4.17794   4.60517  -4.09595   5.01064  -3.96754
   5.29832  -3.89124   5.70378  -3.79959   5.99146  -3.74524   6.21461  -3.70786
   6.39693  -3.68051   6.68461  -3.64238   6.90776  -3.61674   7.31322  -3.57805
   7.60090  -3.55575   8.00637  -3.53085   8.29405  -3.51661   8.51719  -3.50756
   8.69951  -3.50124   8.98720  -3.49265   9.21034  -3.48741   9.61581  -3.47959
   9.90349  -3.47538  10.30895  -3.47119  10.59663  -3.46862  10.81978  -3.46702
  11.00210  -3.46574  11.28978  -3.46478  11.51293  -3.46382
115
   0.71784 -22.98471   0.73764 -16.85311   0.75706 -15.01982   0.77657 -13.89835
   0.79661 -13.07405   0.81625 -12.44738   0.83595 -11.93422   0.85527 -11.50893
   0.87505 -11.13312   0.89486 -10.80292   0.91429 -10.51450   0.93413 -10.24936
   0.95359 -10.01330   0.97343  -9.79338   0.99288  -9.59468   1.01269  -9.40769
   1.03247  -9.23412   1.05187  -9.07494   1.07158  -8.92441   1.09125  -8.78246
   1.11087  -8.64958   1.13076  -8.52221   1.15026  -8.40386   1.17000  -8.29006
   1.18967  -8.18251   1.20926  -8.08023   1.22906  -7.98158   1.24875  -7.88752
   1.26836  -7.79789   1.28785  -7.71228   1.30752  -7.62930   1.32734  -7.54869
   1.34703  -7.47145   1.36660  -7.39715   1.38629  -7.32479   1.41099  -7.23709
   1.42696  -7.18219   1.44267  -7.12940   1.45862  -7.07700   1.47453  -7.02598
   1.49020  -6.97678   1.50608  -6.92806   1.52214  -6.88014   1.53794  -6.83358
   1.55371  -6.78820   1.56966  -6.74309   1.58555  -6.69912   1.60141  -6.65700
   1.61721  -6.61509   1.63315  -6.57414   1.64904  -6.53344   1.66487  -6.49432
   1.68064  -6.45604   1.69653  -6.41856   1.71236  -6.38125   1.72829  -6.34472
   1.74414  -6.30947   1.76010  -6.27383   1.77597  -6.23993   1.79176  -6.20614
   1.87180  -6.04487   1.94591  -5.90749   2.01490  -5.78836   2.07944  -5.68369
   2.14007  -5.59081   2.19722  -5.50780   2.25129  -5.43276   2.30259  -5.36467
   2.39790  -5.24554   2.48491  -5.14474   2.56495  -5.05788   2.63906  -4.98132
   2.70805  -4.91387   2.77259  -4.85338   2.83321  -4.79888   2.89037  -4.74962
   2.99573  -4.66322   3.09104  -4.58930   3.17805  -4.52636   3.25810  -4.47064
   3.33220  -4.42118   3.40120  -4.37724   3.46574  -4.33744   3.52636  -4.30137
   3.58352  -4.26870   3.63759  -4.23775   3.68888  -4.20976   3.91202  -4.09535
   4.09434  -4.01184   4.38203  -3.89369   4.60517  -3.81263   5.01064  -3.68608
   5.29832  -3.60970   5.70378  -3.51829   5.99146  -3.46414   6.21461  -3.42713
   6.39693  -3.40010   6.68461  -3.36303   6.90776  -3.33822   7.31322  -3.30144
   7.60090  -3.28049   8.00637  -3.25762   8.29405  -3.24471   8.51719  -3.23653
   8.69951  -3.23070   8.98720  -3.22313   9.21034  -3.21813   9.61581  -3.21140
   9.90349  -3.20769  10.30895  -3.20399  10.59663  -3.20153  10.81978  -3.20030
  11.00210  -3.19932  11.28978  -3.19834  11.51293  -3.19760
115
   0.71784 -22.76195   0.73764 -16.63059   0.75706 -14.79741   0.77657 -13.67575
   0.79661 -12.85157   0.81625 -12.22485   0.83595 -11.71162   0.85527 -11.28659
   0.87505 -10.91025   0.89486 -10.57997   0.91429 -10.29180   0.93413 -10.02656
   0.95359  -9.79069   0.97343  -9.57059   0.99288  -9.37192   1.01269  -9.18467
   1.03247  -9.01149   1.05187  -8.85267   1.07158  -8.70112   1.09125  -8.55958
   1.11087  -8.42644   1.13076  -8.29886   1.15026  -8.18072   1.17000  -8.06707
   1.18967  -7.95929   1.20926  -7.85709   1.22906  -7.75849   1.24875  -7.66448
   1.26836  -7.57484   1.28785  -7.48936   1.30752  -7.40632   1.32734  -7.32570
   1.34703  -7.24828   1.36660  -7.17407   1.38629  -7.10170   1.41099  -7.01412
   1.42696  -6.95915   1.44267  -6.90676   1.45862  -6.85421   1.47453  -6.80249
   1.49020  -6.75332   1.50608  -6.70481   1.52214  -6.65700   1.53794  -6.61062
   1.55371  -6.56488   1.56966  -6.52045   1.58555  -6.47662   1.60141  -6.43401
   1.61721  -6.39194   1.63315  -6.35100   1.64904  -6.31057   1.66487  -6.27118
   1.68064  -6.23328   1.69653  -6.19530   1.71236  -6.15823   1.72829  -6.12203
   1.74414  -6.08621   1.76010  -6.05121   1.77597  -6.01658   1.79176  -5.98310
   1.87180  -5.82189   1.94591  -5.68427   2.01490  -5.56489   2.07944  -5.46037
   2.14007  -5.36767   2.19722  -5.28461   2.25129  -5.20957   2.30259  -5.14148
   2.39790  -5.02251   2.48491  -4.92153   2.56495  -4.83471   2.63906  -4.75820
   2.70805  -4.69073   2.77259  -4.63028   2.83321  -4.57561   2.89037  -4.52636
   2.99573  -4.44050   3.09104  -4.36694   3.17805  -4.30285   3.25810  -4.24750
   3.33220  -4.19837   3.40120  -4.15409   3.46574  -4.11414   3.52636  -4.07808
   3.58352  -4.04555   3.63759  -4.01516   3.68888  -3.98729   3.91202  -3.87376
   4.09434  -3.79025   4.38203  -3.67261   4.60517  -3.59212   5.01064  -3.46606
   5.29832  -3.38996   5.70378  -3.29954   5.99146  -3.24599   6.21461  -3.21016
   6.39693  -3.18399   6.68461  -3.14795   6.90776  -3.12425   7.31322  -3.08938
   7.60090  -3.06959   8.00637  -3.04829   8.29405  -3.03593   8.51719  -3.02846
   8.69951  -3.02310   8.98720  -3.01593   9.21034  -3.01146   9.61581  -3.00538
   9.90349  -3.00175  10.30895  -2.99834  10.59663  -2.99613  10.81978  -2.99493
  11.00210  -2.99413  11.28978  -2.99314  11.51293  -2.99254
115
   0.71784 -22.57860   0.73764 -16.44743   0.75706 -14.61446   0.77657 -13.49270
   0.79661 -12.66874   0.81625 -12.04192   0.83595 -11.52855   0.85527 -11.10347
   0.87505 -10.72765   0.89486 -10.39713   0.91429 -10.10879   0.93413  -9.84371
   0.95359  -9.60784   0.97343  -9.38779   0.99288  -9.18956   1.01269  -9.00251
   1.03247  -8.82849   1.05187  -8.66976   1.07158  -8.51869   1.09125  -8.37700
   1.11087  -8.24374   1.13076  -8.11641   1.15026  -7.99840   1.17000  -7.88459
   1.18967  -7.77692   1.20926  -7.67476   1.22906  -7.57601   1.24875  -7.48223
   1.26836  -7.39259   1.28785  -7.30704   1.30752  -7.22397   1.32734  -7.14335
   1.34703  -7.06593   1.36660  -6.99168   1.38629  -6.91932   1.41099  -6.83172
   1.42696  -6.77673   1.44267  -6.72377   1.45862  -6.67110   1.47453  -6.62032
   1.49020  -6.57128   1.50608  -6.52249   1.52214  -6.47403   1.53794  -6.42780
   1.55371  -6.38244   1.56966  -6.33734   1.58555  -6.29365   1.60141  -6.25127
   1.61721  -6.20912   1.63315  -6.16820   1.64904  -6.12797   1.66487  -6.08886
   1.68064  -6.05037   1.69653  -6.01289   1.71236  -5.97598   1.72829  -5.93925
   1.74414  -5.90382   1.76010  -5.86854   1.77597  -5.83446   1.79176  -5.80084
   1.87180  -5.63940   1.94591  -5.50190   2.01490  -5.38279   2.07944  -5.27812
   2.14007  -5.18535   2.19722  -5.10226   2.25129  -5.02737   2.30259  -4.95928
   2.39790  -4.84013   2.48491  -4.73927   2.56495  -4.65247   2.63906  -4.57561
   2.70805  -4.50804   2.77259  -4.44817   2.83321  -4.39410   2.89037  -4.34435
   2.99573  -4.25804   3.09104  -4.18449   3.17805  -4.12089   3.25810  -4.06576
   3.33220  -4.01627   3.40120  -3.97230   3.46574  -3.93274   3.52636  -3.89664
   3.58352  -3.86371   3.63759  -3.83367   3.68888  -3.80586   3.91202  -3.69289
   4.09434  -3.60970   4.38203  -3.49298   4.60517  -3.41307   5.01064  -3.28769
   5.29832  -3.21289   5.70378  -3.12425   5.99146  -3.07261   6.21461  -3.03822
