Energy 3 			# in MeV 
Multiplicity PromptGamma 1.000008
Differential_cross_section PromptGamma 40 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.396265e-10
	0.500000	1.627843e-09
	0.750000	5.221941e-09
	1.000000	1.175527e-08
	1.250000	2.178945e-08
	1.500000	5.929822e-07
	1.750000	5.376432e-08
	2.000000	5.517261e-07
	2.250000	8.884952e-01
	2.500000	1.317316e-07
	2.750000	4.944591e-07
	3.000000	0.000000e+00
	3.250000	9.592218e-07
	3.500000	0.000000e+00
	3.750000	0.000000e+00
	4.000000	6.909810e-07
	4.250000	0.000000e+00
	4.500000	0.000000e+00
	4.750000	1.911702e-06
	5.000000	1.126583e-06
	5.250000	4.071224e-06
	5.500000	0.000000e+00
	5.750000	0.000000e+00
	6.000000	0.000000e+00
	6.250000	6.909810e-07
	6.500000	0.000000e+00
	6.750000	4.019535e-07
	7.000000	0.000000e+00
	7.250000	1.878951e-08
	7.500000	0.000000e+00
	7.750000	0.000000e+00
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	8.963592e-06

#################################################################################################################################################

Energy 4 			# in MeV 
Multiplicity PromptGamma 0.999452
Differential_cross_section PromptGamma 44 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.171611e-10
	0.500000	1.544905e-09
	0.750000	4.958595e-09
	1.000000	1.116782e-08
	1.250000	2.070987e-08
	1.500000	9.690518e-07
	1.750000	5.114348e-08
	2.000000	9.714175e-07
	2.250000	1.047929e+00
	2.500000	1.269459e-07
	2.750000	1.600727e-07
	3.000000	1.968631e-07
	3.250000	2.341798e-07
	3.500000	2.772189e-07
	3.750000	9.345557e-07
	4.000000	0.000000e+00
	4.250000	1.588639e-06
	4.500000	0.000000e+00
	4.750000	1.007976e-06
	5.000000	0.000000e+00
	5.250000	6.020910e-06
	5.500000	0.000000e+00
	5.750000	4.186774e-06
	6.000000	0.000000e+00
	6.250000	1.007976e-06
	6.500000	0.000000e+00
	6.750000	6.535432e-07
	7.000000	0.000000e+00
	7.250000	3.551319e-08
	7.500000	0.000000e+00
	7.750000	0.000000e+00
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	1.038133e-05

#################################################################################################################################################

Energy 5 			# in MeV 
Multiplicity PromptGamma 1.485113
Differential_cross_section PromptGamma 48 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.044392e-10
	0.500000	1.128005e-09
	0.750000	3.626757e-09
	1.000000	8.181495e-09
	1.250000	1.519531e-08
	1.500000	1.184810e-06
	1.750000	6.169479e-01
	2.000000	1.270108e-06
	2.250000	1.110660e+00
	2.500000	9.379888e-08
	2.750000	1.184349e-07
	3.000000	1.458490e-07
	3.250000	1.758886e-07
	3.500000	2.083810e-07
	3.750000	2.431445e-07
	4.000000	2.503773e-02
	4.250000	3.160059e-07
	4.500000	3.562771e-07
	4.750000	1.264837e-06
	5.000000	1.159865e-06
	5.250000	7.761072e-06
	5.500000	0.000000e+00
	5.750000	1.021092e-06
	6.000000	0.000000e+00
	6.250000	1.021092e-06
	6.500000	0.000000e+00
	6.750000	5.384442e-06
	7.000000	0.000000e+00
	7.250000	4.806366e-08
	7.500000	0.000000e+00
	7.750000	0.000000e+00
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	1.006799e-05

#################################################################################################################################################

Energy 6 			# in MeV 
Multiplicity PromptGamma 1.254198
Differential_cross_section PromptGamma 52 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.806119e-10
	0.500000	6.698864e-10
	0.750000	2.161149e-09
	1.000000	1.876771e-03
	1.250000	1.129731e-04
	1.500000	7.572374e-07
	1.750000	5.606243e-01
	2.000000	1.700643e-02
	2.250000	8.341711e-01
	2.500000	5.687770e-08
	2.750000	3.130789e-03
	3.000000	8.881370e-08
	3.250000	1.073288e-07
	3.500000	1.274200e-07
	3.750000	1.489854e-07
	4.000000	2.275186e-02
	4.250000	1.961302e-07
	4.500000	2.215106e-07
	4.750000	2.479735e-07
	5.000000	1.986940e-01
	5.250000	5.998000e-06
	5.500000	1.079678e-06
	5.750000	0.000000e+00
	6.000000	1.382007e-06
	6.250000	9.187750e-07
	6.500000	0.000000e+00
	6.750000	1.558535e-06
	7.000000	0.000000e+00
	7.250000	4.102787e-08
	7.500000	0.000000e+00
	7.750000	3.916194e-06
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	9.857771e-06

#################################################################################################################################################

Energy 6.352324e+00 			# in MeV 
Multiplicity PromptGamma 1.119119
Differential_cross_section PromptGamma 55 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.218981e-10
	0.500000	4.527306e-10
	0.750000	2.078760e-02
	1.000000	2.029255e-03
	1.250000	1.003048e-03
	1.500000	7.027343e-07
	1.750000	3.762131e-01
	2.000000	9.239889e-02
	2.250000	6.491498e-01
	2.500000	3.956034e-08
	2.750000	2.779866e-02
	3.000000	6.214013e-08
	3.250000	7.531430e-08
	3.500000	5.511952e-02
	3.750000	1.051543e-07
	4.000000	1.526786e-02
	4.250000	1.392367e-07
	4.500000	1.577152e-07
	4.750000	1.770782e-07
	5.000000	3.153858e-01
	5.250000	6.262345e-06
	5.500000	2.400216e-07
	5.750000	3.864395e-02
	6.000000	2.832685e-07
	6.250000	1.276596e-06
	6.500000	1.020161e-06
	6.750000	6.036022e-07
	7.000000	1.296044e-06
	7.250000	3.876593e-08
	7.500000	0.000000e+00
	7.750000	9.694413e-07
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	1.589332e-06
	8.750000	2.780929e-06
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	0.000000e+00
