Energy 4 			# in MeV 
Cross_section 426.324300 	# in barn

Differential_cross_section 	# in deg and b/sr
5 9390.000000
10 595.000000
15 119.000000
20 37.500000
25 15.100000
30 7.160000
35 3.850000
40 2.290000
45 1.470000
50 1.010000
55 0.716000
60 0.526000
65 0.395000
70 0.302000
75 0.233000
80 0.182000
85 0.143000
90 0.114000
95 0.092000
100 0.075200
105 0.062600
110 0.053000
115 0.045900
120 0.040700
125 0.036900
130 0.034100
135 0.032200
140 0.030900
145 0.030000
150 0.029400
155 0.029000
160 0.028800
165 0.028700
170 0.028600
175 0.028500
180 0.028800


Energy 5 			# in MeV 
Cross_section 272.935300 	# in barn

Differential_cross_section 	# in deg and b/sr
5 6020.000000
10 385.000000
15 75.700000
20 23.000000
25 8.940000
30 4.180000
35 2.270000
40 1.380000
45 0.911000
50 0.636000
55 0.459000
60 0.337000
65 0.250000
70 0.187000
75 0.140000
80 0.104000
85 0.078400
90 0.059200
95 0.045300
100 0.035400
105 0.028600
110 0.024100
115 0.021400
120 0.019900
125 0.019300
130 0.019300
135 0.019700
140 0.020300
145 0.021100
150 0.021900
155 0.022600
160 0.023200
165 0.023700
170 0.024100
175 0.024300
180 0.024800


Energy 6 			# in MeV 
Cross_section 189.897000 	# in barn

Differential_cross_section 	# in deg and b/sr
5 4210.000000
10 269.000000
15 50.900000
20 14.800000
25 5.600000
30 2.630000
35 1.470000
40 0.924000
45 0.628000
50 0.445000
55 0.321000
60 0.233000
65 0.169000
70 0.122000
75 0.087000
80 0.061600
85 0.043400
90 0.030600
95 0.022000
100 0.016400
105 0.013200
110 0.011700
115 0.011300
120 0.011700
125 0.012700
130 0.013900
135 0.015200
140 0.016500
145 0.017700
150 0.018800
155 0.019800
160 0.020600
165 0.021200
170 0.021600
175 0.021900
180 0.022300


Energy 7 			# in MeV 
Cross_section 139.642200 	# in barn

Differential_cross_section 	# in deg and b/sr
5 3120.000000
10 196.000000
15 35.400000
20 9.880000
25 3.710000
30 1.780000
35 1.030000
40 0.674000
45 0.466000
50 0.330000
55 0.236000
60 0.168000
65 0.118000
70 0.082300
75 0.056300
80 0.037800
85 0.024900
90 0.016300
95 0.010900
100 0.007870
105 0.006600
110 0.006540
115 0.007260
120 0.008420
125 0.009770
130 0.011100
135 0.012400
140 0.013500
145 0.014400
150 0.015200
155 0.015800
160 0.016300
165 0.016700
170 0.016900
175 0.017100
180 0.017300


Energy 8 			# in MeV 
Cross_section 106.709800 	# in barn

Differential_cross_section 	# in deg and b/sr
5 2400.000000
10 147.000000
15 25.400000
20 6.880000
25 2.600000
30 1.300000
35 0.781000
40 0.518000
45 0.358000
50 0.251000
55 0.177000
60 0.124000
65 0.086100
70 0.058900
75 0.039300
80 0.025500
85 0.015900
90 0.009650
95 0.006010
100 0.004350
105 0.004130
110 0.004830
115 0.006030
120 0.007400
125 0.008700
130 0.009770
135 0.010600
140 0.011100
145 0.011300
150 0.011500
155 0.011500
160 0.011400
165 0.011400
170 0.011400
175 0.011300
180 0.011400


Energy 9 			# in MeV 
Cross_section 83.884280 	# in barn

Differential_cross_section 	# in deg and b/sr
5 1900.000000
10 113.000000
15 18.700000
20 5.000000
25 1.940000
30 1.000000
35 0.614000
40 0.407000
45 0.278000
50 0.193000
55 0.135000
60 0.094900
65 0.066500
70 0.045800
75 0.030600
80 0.019400
85 0.011500
90 0.006490
95 0.003820
100 0.003020
105 0.003540
110 0.004840
115 0.006410
120 0.007880
125 0.008980
130 0.009600
135 0.009740
140 0.009490
145 0.008990
150 0.008370
155 0.007760
160 0.007240
165 0.006850
170 0.006600
175 0.006460
180 0.006370


Energy 10 			# in MeV 
Cross_section 67.410070 	# in barn

Differential_cross_section 	# in deg and b/sr
5 1540.000000
10 88.100000
15 14.200000
20 3.790000
25 1.510000
30 0.801000
35 0.491000
40 0.319000
45 0.215000
50 0.148000
55 0.105000
60 0.076000
65 0.055100
70 0.038900
75 0.026100
80 0.016100
85 0.008990
90 0.004610
95 0.002680
