0.1	7.9837
0.125	28.2519
0.15	33.5752
0.175	38.8902
0.2	43.958
0.225	48.9756
0.25	53.8635
0.275	58.7168
0.3	63.4217
0.35	72.536
0.4	81.0301
0.45	89.2486
0.5	96.7913
0.55	103.7565
0.6	110.2328
0.65	115.9083
0.7	121.2019
0.75	125.4063
0.8	128.9045
0.85	131.7797
0.9	133.5853
0.95	135.2722
1	136.2317
1.25	131.6942
1.5	117.4289
1.75	100.8577
2	85.701
2.25	72.9138
2.5	62.1793
2.75	53.2617
3	45.8681
3.5	34.0222
4	25.8691
4.5	19.925
5	15.5699
5.5	12.4606
6	10.121
6.5	8.3273
7	6.9715
7.5	5.9013
8	5.0591
8.5	4.3983
9	3.8786
9.5	3.4138
10	3.0524
12.5	1.9041
15	1.3394
17.5	1.0084
20	0.8027
25	0.5589
27.5	0.4837
30	0.4243
35	0.3394
40	0.2828
45	0.2413
50	0.2109
55	0.1875
60	0.1678
65	0.1522
70	0.1401
75	0.1293
80	0.1203
85	0.1122
90	0.1053
95	0.0993
100	0.0938
125	0.0744
150	0.0613
175	0.053
200	0.0468
225	0.0418
250	0.0381
275	0.0353
300	0.0323
350	0.0285
400	0.0254
450	0.0232
500	0.0212
550	0.0197
600	0.0185
650	0.0174
700	0.0166
750	0.0158
800	0.0152
850	0.0145
900	0.014
950	0.0135
1000	0.0131
2000	0.0089
5000	0.0067
7500	0.0063
10000	0.0061
