0.00000000	 170.07538109
0.50000000	 418.90883512
1.00000000	 261.81740984
1.50000000	 196.11941355
2.00000000	 158.83517068
2.50000000	 134.50855163
3.00000000	 117.17870828
3.50000000	 104.12000829
4.00000000	 93.90357694
4.50000000	 85.69293970
5.00000000	 78.92469931
5.50000000	 73.24020093
6.00000000	 68.38694132
6.50000000	 64.18553217
7.00000000	 60.51282772
7.50000000	 57.26725961
8.00000000	 54.38862454
8.50000000	 51.81738267
9.00000000	 49.49341101
9.50000000	 47.39238925
10.00000000	 45.46755893
10.50000000	 43.77143335
11.00000000	 42.16832520
11.50000000	 40.66088806
12.00000000	 39.25845403
12.50000000	 37.96819813
13.00000000	 36.78062800
13.50000000	 35.67031721
14.00000000	 34.63256437
14.50000000	 33.66002878
15.00000000	 32.74599588
15.50000000	 31.88192343
16.00000000	 31.06973515
16.50000000	 30.30265904
17.00000000	 29.57740504
17.50000000	 28.88806627
18.00000000	 28.22954994
18.50000000	 27.60004670
19.00000000	 27.00187706
19.50000000	 26.43848074
20.00000000	 25.90976388
20.50000000	 25.40894177
21.00000000	 24.92525128
21.50000000	 24.45846806
22.00000000	 24.00798835
22.50000000	 23.57290989
23.00000000	 23.15262745
23.50000000	 22.74651821
24.00000000	 22.35396801
24.50000000	 21.97435372
25.00000000	 21.60707118
25.50000000	 21.25613161
26.00000000	 20.92358513
26.50000000	 20.60601322
27.00000000	 20.29985769
27.50000000	 20.00163175
28.00000000	 19.70966365
28.50000000	 19.42582538
29.00000000	 19.15083548
29.50000000	 18.88639040
30.00000000	 18.63379528
30.50000000	 18.39027764
31.00000000	 18.15286582
31.50000000	 17.92045455
32.00000000	 17.69362195
32.50000000	 17.47240995
33.00000000	 17.25682219
33.50000000	 17.04536539
34.00000000	 16.84107787
34.50000000	 16.64252070
35.00000000	 16.44973421
35.50000000	 16.26226512
36.00000000	 16.07953797
36.50000000	 15.90140231
37.00000000	 15.72770072
37.50000000	 15.55826767
38.00000000	 15.39295030
38.50000000	 15.23159616
39.00000000	 15.07405604
39.50000000	 14.92016628
40.00000000	 14.76978161
40.50000000	 14.62290155
41.00000000	 14.47915264
41.50000000	 14.33856802
42.00000000	 14.20109951
42.50000000	 14.06663370
43.00000000	 13.93508242
43.50000000	 13.80636665
44.00000000	 13.68038744
44.50000000	 13.55706115
45.00000000	 13.43630415
45.50000000	 13.31804622
46.00000000	 13.20222714
46.50000000	 13.08876970
47.00000000	 12.97758970
47.50000000	 12.86832192
48.00000000	 12.76158199
48.50000000	 12.65686803
49.00000000	 12.55409967
49.50000000	 12.45319563
50.00000000	 12.35407550
50.50000000	 12.25668146
51.00000000	 12.16099274
51.50000000	 12.06698196
52.00000000	 11.97462266
52.50000000	 11.88388726
53.00000000	 11.79512959
53.50000000	 11.70755672
54.00000000	 11.62152839
54.50000000	 11.53701851
55.00000000	 11.45400020
55.50000000	 11.37243876
56.00000000	 11.29228674
56.50000000	 11.21349946
57.00000000	 11.13603306
57.50000000	 11.05984358
58.00000000	 10.98488649
58.50000000	 10.91111802
59.00000000	 10.83849433
59.50000000	 10.76700560
60.00000000	 10.69653904
60.50000000	 10.62711130
61.00000000	 10.55872161
61.50000000	 10.49135099
62.00000000	 10.42498055
62.50000000	 10.35959243
63.00000000	 10.29516645
63.50000000	 10.23168515
64.00000000	 10.16912860
64.50000000	 10.10747956
65.00000000	 10.04671833
65.50000000	 9.98682196
66.00000000	 9.92776933
66.50000000	 9.86954469
67.00000000	 9.81213225
67.50000000	 9.75551605
68.00000000	 9.69968408
68.50000000	 9.64461422
69.00000000	 9.59029383
69.50000000	 9.53670729
70.00000000	 9.48383926
70.50000000	 9.43168190
71.00000000	 9.38022544
71.50000000	 9.32945214
72.00000000	 9.27934470
72.50000000	 9.22988560
73.00000000	 9.18105687
73.50000000	 9.13284078
74.00000000	 9.08521981
74.50000000	 9.03817599
75.00000000	 8.99169179
75.50000000	 8.94575588
76.00000000	 8.90036382
76.50000000	 8.85565662
77.00000000	 8.81133471
77.50000000	 8.76754163
78.00000000	 8.72427093
78.50000000	 8.68151797
79.00000000	 8.63927883
79.50000000	 8.59754506
80.00000000	 8.55631317
80.50000000	 8.51556991
81.00000000	 8.47530210
81.50000000	 8.43550117
82.00000000	 8.39615956
82.50000000	 8.35726965
83.00000000	 8.31882330
83.50000000	 8.28081297
84.00000000	 8.24323074
84.50000000	 8.20606861
85.00000000	 8.16932001
85.50000000	 8.13297985
86.00000000	 8.09704453
