Energy 7 			# in MeV 
Cross_section 23.703780 	# in barn

Differential_cross_section 	# in deg and b/sr
5 516.000000
10 31.000000
15 6.050000
20 2.000000
25 0.904000
30 0.494000
35 0.301000
40 0.194000
45 0.128000
50 0.086300
55 0.059700
60 0.043800
65 0.035700
70 0.033200
75 0.034400
80 0.037900
85 0.042600
90 0.047400
95 0.051700
100 0.055100
105 0.057200
110 0.058200
115 0.058000
120 0.056900
125 0.055300
130 0.053400
135 0.051500
140 0.049900
145 0.048700
150 0.048000
155 0.047900
160 0.048100
165 0.048500
170 0.049000
175 0.049400
180 0.049900


Energy 8 			# in MeV 
Cross_section 18.197520 	# in barn

Differential_cross_section 	# in deg and b/sr
5 393.000000
10 23.600000
15 4.700000
20 1.620000
25 0.767000
30 0.435000
35 0.270000
40 0.173000
45 0.111000
50 0.071500
55 0.046600
60 0.032500
65 0.026400
70 0.025800
75 0.029000
80 0.034100
85 0.039900
90 0.045400
95 0.049900
100 0.052900
105 0.054200
110 0.053900
115 0.052100
120 0.049400
125 0.046100
130 0.042800
135 0.039800
140 0.037500
145 0.036300
150 0.036000
155 0.036600
160 0.037800
165 0.039300
170 0.040700
175 0.041700
180 0.042800


Energy 9 			# in MeV 
Cross_section 14.424980 	# in barn

Differential_cross_section 	# in deg and b/sr
5 308.000000
10 18.500000
15 3.770000
20 1.360000
25 0.676000
30 0.397000
35 0.249000
40 0.159000
45 0.099800
50 0.061500
55 0.038300
60 0.026000
65 0.021800
70 0.022800
75 0.027100
80 0.032900
85 0.039000
90 0.044300
95 0.048300
100 0.050600
105 0.051200
110 0.050000
115 0.047400
120 0.043800
125 0.039800
130 0.035800
135 0.032400
140 0.030100
145 0.029000
150 0.029300
155 0.030700
160 0.032900
165 0.035400
170 0.037700
175 0.039300
180 0.041000


Energy 10 			# in MeV 
Cross_section 11.703270 	# in barn

Differential_cross_section 	# in deg and b/sr
5 248.000000
10 14.900000
15 3.160000
20 1.250000
25 0.692000
30 0.450000
35 0.311000
40 0.217000
45 0.148000
50 0.097700
55 0.061600
60 0.037100
65 0.021700
70 0.013500
75 0.010300
80 0.010400
85 0.012600
90 0.015500
95 0.018500
100 0.021000
105 0.022600
110 0.023400
115 0.023200
120 0.022200
125 0.020700
130 0.018900
135 0.016900
140 0.015000
145 0.013200
150 0.011700
155 0.010600
160 0.009730
165 0.009150
170 0.008790
175 0.008600
180 0.008450


Energy 11 			# in MeV 
Cross_section 9.727668 	# in barn

Differential_cross_section 	# in deg and b/sr
5 203.000000
10 12.200000
15 2.670000
20 1.110000
25 0.647000
30 0.433000
35 0.303000
40 0.211000
45 0.143000
50 0.092600
55 0.057200
60 0.033700
65 0.019600
70 0.012400
75 0.010100
80 0.010900
85 0.013200
90 0.016000
95 0.018600
100 0.020500
105 0.021500
110 0.021600
115 0.020900
120 0.019600
125 0.017800
130 0.015800
135 0.013800
140 0.012000
145 0.010300
150 0.009020
155 0.008020
160 0.007330
165 0.006890
170 0.006630
175 0.006510
180 0.006410


Energy 12 			# in MeV 
Cross_section 8.225665 	# in barn

Differential_cross_section 	# in deg and b/sr
5 170.000000
10 10.200000
15 2.300000
20 1.020000
25 0.617000
30 0.422000
35 0.297000
40 0.205000
45 0.137000
50 0.087300
55 0.052700
60 0.030400
65 0.017600
70 0.011600
75 0.010200
80 0.011400
85 0.013700
90 0.016100
95 0.018100
100 0.019300
105 0.019600
110 0.019200
115 0.018100
120 0.016500
125 0.014600
130 0.012700
135 0.010900
140 0.009270
145 0.007920
150 0.006880
155 0.006140
160 0.005670
165 0.005410
170 0.005290
175 0.005240
180 0.005220


Energy 13 			# in MeV 
Cross_section 7.064264 	# in barn

Differential_cross_section 	# in deg and b/sr
5 143.000000
10 8.600000
15 2.030000
20 0.947000
25 0.598000
30 0.417000
35 0.293000
40 0.201000
45 0.132000
50 0.082400
55 0.048600
60 0.027600
65 0.016200
70 0.011500
75 0.010900
