1e-05	0.0003
2e-05	0.0006
3e-05	0.0008
4e-05	0.0011
5e-05	0.0013
6e-05	0.0015
7e-05	0.0017
8e-05	0.0019
9e-05	0.002
0.0001	0.0022
0.0002	0.0033
0.0003	0.004
0.0004	0.0044
0.0005	0.0047
0.0006	0.005
0.0007	0.0053
0.0008	0.0056
0.0009	0.0058
0.001	0.0061
0.002	0.0084
0.003	0.0108
0.004	0.0132
0.005	0.0154
0.006	0.0177
0.007	0.0197
0.008	0.0216
0.009	0.023
0.01	0.0241
0.02	0.0131
0.03	0.0087
0.04	0.0068
0.05	0.0056
0.06	0.0049
0.07	0.0044
0.08	0.004
0.09	0.0037
0.1	0.0034
0.2	0.0023
0.3	0.0019
0.4	0.0017
0.5	0.0016
1	0.0015
10	0.0016
100	0.0018
1000	0.0019
